MSSubClass,MSZoning,LotFrontage,LotArea,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,Exterior2nd,MasVnrArea,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SalePrice
60,FV,65.0,8125,Somerst,7,5,2005,2006,VinylSd,VinylSd,0.0,Gd,TA,No,Unf,0,Unf,0,756,756,SBrkr,756,797,0,1553,0,0,2,1,3,1,Gd,6,Typ,0,Attchd,2005.0,RFn,2,615,TA,TA,0,45,0,0,0,0,0,3,2006,New,186500
80,RL,,12328,Mitchel,6,5,1976,1976,HdBoard,HdBoard,335.0,TA,TA,Av,GLQ,539,Unf,0,473,1012,SBrkr,1034,0,0,1034,1,0,1,0,3,1,TA,6,Typ,0,Attchd,1976.0,Unf,3,888,TA,TA,0,0,0,0,0,0,0,5,2010,WD,169900
75,RM,60.0,9600,OldTown,6,5,1917,1950,AsbShng,AsbShng,0.0,Gd,TA,No,Rec,319,Unf,0,416,735,SBrkr,1134,924,0,2058,0,0,1,1,3,1,TA,8,Typ,1,Detchd,1950.0,Unf,2,396,Fa,Fa,0,0,259,0,0,0,0,4,2008,WD,129500
20,RL,60.0,7200,NAmes,5,7,1950,1950,MetalSd,MetalSd,0.0,TA,TA,No,BLQ,534,Rec,96,246,876,SBrkr,988,0,0,988,0,0,1,0,3,1,TA,6,Typ,0,Attchd,1950.0,Unf,1,276,TA,TA,0,80,0,0,0,0,0,5,2007,WD,119000
20,RL,93.0,11160,NAmes,7,5,1968,1968,BrkFace,BrkFace,0.0,TA,TA,No,ALQ,1065,Unf,0,1045,2110,SBrkr,2110,0,0,2110,1,0,2,1,3,1,Ex,8,Typ,2,Attchd,1968.0,Fin,2,522,TA,TA,0,0,0,0,0,0,0,4,2010,WD,244000
120,RL,,3136,NridgHt,7,5,2003,2003,VinylSd,Wd Shng,163.0,Gd,TA,No,Unf,0,Unf,0,1405,1405,SBrkr,1405,0,0,1405,0,0,2,0,2,1,Gd,6,Typ,1,Attchd,2003.0,RFn,2,478,TA,TA,148,36,0,0,0,0,0,3,2006,WD,171750
20,RL,62.0,9858,Mitchel,5,6,1968,1968,HdBoard,HdBoard,0.0,TA,TA,No,BLQ,510,Unf,0,354,864,SBrkr,874,0,0,874,1,0,1,0,3,1,TA,5,Typ,0,Attchd,1968.0,RFn,1,288,TA,TA,33,0,0,0,0,0,600,11,2009,WD,130000
60,RL,,17542,Veenker,7,7,1974,2003,Wd Sdng,Wd Sdng,0.0,TA,TA,Gd,LwQ,125,ALQ,1031,36,1192,SBrkr,1516,651,0,2167,1,0,2,1,3,1,Gd,9,Typ,2,Attchd,1974.0,RFn,2,518,TA,TA,220,47,0,0,0,0,0,7,2007,WD,294000
60,RL,60.0,6931,Edwards,7,5,2003,2004,VinylSd,VinylSd,92.0,Gd,TA,No,Unf,0,Unf,0,746,746,SBrkr,760,896,0,1656,0,0,2,1,3,1,Gd,7,Typ,1,BuiltIn,2003.0,Fin,2,397,TA,TA,178,128,0,0,0,0,0,7,2008,WD,165400
50,RM,52.0,6240,BrkSide,6,6,1931,1950,Wd Sdng,Wd Sdng,0.0,TA,Fa,No,LwQ,425,Unf,0,459,884,FuseA,959,408,0,1367,0,0,1,0,3,1,TA,6,Typ,1,Detchd,1978.0,Unf,1,560,TA,TA,0,0,0,0,120,0,0,11,2007,WD,127500
20,RL,91.0,14303,NoRidge,8,5,1994,1994,HdBoard,HdBoard,554.0,Gd,TA,Gd,GLQ,1314,Unf,0,672,1986,SBrkr,1987,0,0,1987,1,0,2,0,2,1,Gd,7,Typ,1,Attchd,1994.0,Fin,2,691,TA,TA,262,36,0,0,0,0,0,8,2008,WD,301500
30,RL,56.0,4060,Edwards,5,8,1922,1950,Wd Sdng,Wd Sdng,0.0,Fa,TA,No,Unf,0,Unf,0,864,864,SBrkr,864,0,0,864,0,0,1,0,2,1,TA,4,Typ,0,,,,0,0,,,0,96,0,0,0,0,0,7,2009,WD,99900
80,RL,59.0,9587,Gilbert,7,5,2005,2005,VinylSd,VinylSd,182.0,Gd,TA,Gd,GLQ,655,Unf,0,201,856,SBrkr,1166,0,0,1166,1,0,2,0,2,1,Gd,5,Typ,0,Attchd,2005.0,Fin,2,400,TA,TA,212,0,0,0,0,0,0,7,2008,WD,190000
20,RL,65.0,9750,NAmes,6,8,1969,1969,HdBoard,HdBoard,0.0,Gd,TA,No,ALQ,602,LwQ,438,14,1054,SBrkr,1054,0,0,1054,1,0,1,1,3,1,TA,6,Typ,0,Attchd,1969.0,Unf,2,460,TA,TA,180,0,0,0,80,0,0,7,2008,WD,151000
60,RL,,24682,Gilbert,6,5,1999,1999,VinylSd,VinylSd,0.0,Gd,TA,No,Unf,0,Unf,0,841,841,SBrkr,892,783,0,1675,0,0,2,1,3,1,TA,7,Typ,1,BuiltIn,1999.0,Fin,2,502,TA,TA,0,103,0,0,0,0,0,6,2009,WD,181000
20,RL,80.0,9600,NAmes,5,6,1956,1956,MetalSd,MetalSd,0.0,TA,TA,No,Rec,504,Unf,0,546,1050,SBrkr,1050,0,0,1050,0,0,1,0,2,1,TA,5,Typ,0,Attchd,1956.0,Unf,1,338,TA,TA,0,0,0,0,0,0,0,6,2009,WD,128900
50,RL,,11250,ClearCr,4,5,1957,1989,Wd Sdng,Wd Sdng,0.0,TA,TA,Av,Unf,0,Unf,0,1104,1104,FuseA,1104,684,0,1788,1,0,1,0,5,1,TA,8,Min2,2,Attchd,1957.0,Unf,1,304,TA,TA,120,0,0,0,0,0,0,11,2009,WD,161500
70,RL,60.0,13515,BrkSide,6,6,1919,1950,Wd Sdng,Wd Sdng,0.0,TA,TA,No,Unf,0,Unf,0,764,764,FuseA,1060,764,0,1824,0,0,1,0,3,1,TA,8,Typ,1,Detchd,1940.0,Unf,2,520,TA,TA,0,0,126,0,0,0,0,7,2007,WD,180500
120,RH,34.0,4060,NAmes,6,5,1998,1999,MetalSd,MetalSd,0.0,Gd,TA,No,GLQ,266,Unf,0,1139,1405,SBrkr,1337,0,0,1337,1,0,2,0,2,1,Gd,5,Typ,0,Attchd,1998.0,Fin,2,511,TA,TA,144,68,0,0,0,0,0,8,2008,COD,181000
160,FV,35.0,3735,Somerst,7,5,1999,1999,MetalSd,MetalSd,218.0,Gd,TA,No,GLQ,450,Unf,0,241,691,SBrkr,713,739,0,1452,1,0,2,1,3,1,Gd,6,Typ,0,Detchd,1999.0,Unf,2,506,TA,TA,0,34,0,0,0,0,0,3,2006,WD,183900
190,RM,60.0,10120,OldTown,7,4,1910,1950,Wd Sdng,Wd Sdng,0.0,TA,TA,No,Unf,0,Unf,0,925,925,FuseF,964,925,0,1889,0,0,1,1,4,2,TA,9,Typ,1,Detchd,1960.0,Unf,1,308,TA,TA,0,0,264,0,0,0,0,1,2007,WD,122000
20,RL,89.0,13214,Timber,9,5,2008,2009,Stucco,CmentBd,0.0,Ex,TA,Gd,Unf,0,Unf,0,2002,2002,SBrkr,2018,0,0,2018,0,0,2,0,3,1,Ex,10,Typ,1,Attchd,2009.0,Fin,3,746,TA,TA,144,76,0,0,0,0,0,5,2010,WD,378500
50,RL,,14100,Crawfor,8,9,1935,1997,Stucco,Stucco,632.0,TA,TA,Mn,Rec,192,Unf,0,536,728,SBrkr,1968,1479,0,3447,0,0,3,1,4,1,Gd,11,Typ,2,BuiltIn,1982.0,Unf,3,1014,TA,TA,314,12,0,0,0,0,0,5,2008,WD,381000
50,RL,78.0,11344,NAmes,5,5,1958,1958,MetalSd,MetalSd,180.0,TA,TA,No,BLQ,460,Unf,0,414,874,FuseA,874,650,0,1524,0,0,1,1,3,1,TA,7,Typ,0,Attchd,1958.0,Unf,1,315,TA,TA,0,0,0,0,0,0,0,7,2007,WD,144000
40,RL,,23595,ClearCr,7,6,1979,1979,Plywood,Plywood,0.0,Gd,TA,Gd,GLQ,1258,Unf,0,74,1332,SBrkr,1332,192,0,1524,2,0,0,1,0,1,Gd,4,Typ,1,Attchd,1979.0,Fin,2,586,TA,TA,268,0,0,0,0,0,0,4,2010,WD,260000
20,RL,,9156,NWAmes,6,7,1968,1968,BrkFace,BrkFace,0.0,TA,TA,No,Unf,0,Unf,0,1489,1489,SBrkr,1489,0,0,1489,0,0,2,0,3,1,Gd,7,Typ,1,Attchd,1968.0,RFn,2,462,TA,TA,0,0,0,0,0,0,0,8,2009,WD,185750
20,RL,,13526,Sawyer,5,6,1965,1965,HdBoard,Plywood,114.0,TA,TA,No,BLQ,560,LwQ,375,0,935,SBrkr,935,0,0,935,1,0,1,0,3,1,TA,5,Typ,0,Attchd,1965.0,Unf,1,288,TA,TA,180,0,0,0,0,0,0,11,2006,WD,137000
80,RL,124.0,11512,Edwards,6,7,1959,2006,Plywood,Plywood,84.0,TA,TA,Av,ALQ,719,Unf,0,300,1019,SBrkr,1357,0,0,1357,1,0,1,0,2,1,Ex,5,Typ,1,Basment,1959.0,RFn,1,312,TA,TA,0,0,0,0,163,0,0,5,2008,WD,177000
50,RL,53.0,5362,Crawfor,5,6,1910,2003,Wd Sdng,Wd Shng,0.0,TA,TA,No,Unf,0,Unf,0,661,661,SBrkr,661,589,0,1250,0,0,2,0,3,1,TA,8,Typ,1,Detchd,1985.0,Unf,2,552,TA,TA,242,0,81,0,0,0,0,11,2007,WD,139000
90,RL,95.0,11345,NAmes,5,5,1948,1950,AsbShng,AsbShng,567.0,TA,TA,No,Rec,220,Unf,0,708,928,FuseA,928,992,0,1920,0,0,2,0,4,2,TA,10,Typ,0,Detchd,1948.0,Unf,2,400,TA,Fa,0,0,0,0,0,0,0,7,2007,WD,137000
60,RL,,12936,NWAmes,6,6,1972,1972,HdBoard,Plywood,0.0,TA,Gd,No,BLQ,593,Unf,0,130,723,SBrkr,735,660,0,1395,0,1,1,1,3,1,TA,6,Typ,1,Attchd,1972.0,Unf,2,497,TA,TA,294,116,0,0,0,0,0,12,2009,WD,162000
80,RL,,17871,NWAmes,6,5,1967,1976,HdBoard,HdBoard,359.0,Gd,TA,Av,ALQ,528,Unf,0,1152,1680,SBrkr,1724,0,0,1724,1,0,1,1,3,1,TA,7,Typ,1,Attchd,1967.0,RFn,2,480,TA,TA,0,0,0,0,0,0,0,6,2009,WD,197900
60,RL,75.0,9473,CollgCr,8,5,2002,2002,VinylSd,VinylSd,,Gd,TA,No,GLQ,804,Unf,0,324,1128,SBrkr,1128,903,0,2031,1,0,2,1,3,1,Gd,7,Typ,1,Attchd,2002.0,RFn,2,577,TA,TA,0,211,0,0,0,0,0,3,2008,WD,237000
50,C (all),60.0,7500,IDOTRR,4,4,1920,1950,MetalSd,MetalSd,0.0,TA,TA,No,Unf,0,Unf,0,698,698,FuseA,698,430,0,1128,0,0,1,0,2,1,TA,6,Typ,0,Detchd,1980.0,RFn,2,528,TA,TA,30,0,164,0,0,0,0,4,2010,COD,68400
20,RL,67.0,9808,CollgCr,7,5,2002,2002,VinylSd,VinylSd,110.0,Gd,TA,No,GLQ,788,Unf,0,785,1573,SBrkr,1573,0,0,1573,1,0,2,0,3,1,Gd,6,Typ,0,Attchd,2002.0,RFn,2,544,TA,TA,0,72,0,0,0,0,0,3,2009,WD,227000
20,RL,50.0,8049,Timber,7,5,1990,1990,HdBoard,HdBoard,54.0,Gd,TA,No,ALQ,1053,Unf,0,256,1309,SBrkr,1339,0,0,1339,1,0,2,0,2,1,TA,6,Typ,1,Attchd,1990.0,Fin,2,484,Gd,Gd,0,58,0,0,90,0,0,7,2006,WD,180000
20,RL,61.0,8800,CollgCr,5,7,1977,2008,HdBoard,HdBoard,0.0,Gd,TA,Mn,LwQ,532,Rec,144,364,1040,SBrkr,1040,0,0,1040,0,0,2,0,3,1,Gd,5,Typ,0,Detchd,1977.0,Unf,2,484,TA,TA,0,0,0,0,288,0,0,9,2009,WD,150500
90,RL,94.0,9400,Mitchel,6,5,1971,1971,MetalSd,Wd Shng,0.0,TA,TA,Av,Unf,0,Unf,0,912,912,SBrkr,912,912,0,1824,0,0,2,2,4,2,TA,8,Typ,0,,,,0,0,,,128,0,0,0,0,0,0,4,2010,WD,139000
50,RL,50.0,9638,SWISU,6,7,1919,1990,Wd Sdng,Wd Shng,0.0,TA,TA,No,Unf,0,Unf,0,804,804,SBrkr,1699,748,0,2447,0,0,2,0,4,1,Gd,10,Min2,1,Detchd,1969.0,Unf,1,336,TA,TA,272,0,42,0,116,0,0,3,2010,WD,169000
50,RM,50.0,6000,BrkSide,6,6,1939,1950,MetalSd,MetalSd,0.0,TA,TA,No,Unf,0,Unf,0,780,780,FuseF,825,587,0,1412,0,0,1,0,4,1,TA,6,Typ,1,Detchd,1939.0,Unf,1,280,TA,TA,45,0,0,0,0,0,0,5,2009,WD,132500
20,RL,,9790,NWAmes,6,5,1963,1963,HdBoard,HdBoard,451.0,TA,TA,No,ALQ,569,Rec,81,678,1328,SBrkr,1328,0,0,1328,1,0,1,1,3,1,TA,6,Typ,2,Attchd,1963.0,Unf,2,528,TA,TA,0,26,0,0,0,0,0,6,2010,WD,143000
20,RL,,36500,ClearCr,5,5,1964,1964,Wd Sdng,Wd Sdng,621.0,TA,TA,Av,Rec,812,Unf,0,812,1624,SBrkr,1582,0,0,1582,0,1,2,0,4,1,TA,7,Typ,0,Attchd,1964.0,Unf,2,390,TA,TA,168,198,0,0,0,0,0,6,2006,WD,190000
120,RL,40.0,5664,StoneBr,8,5,2000,2000,CemntBd,CmentBd,0.0,Gd,TA,No,GLQ,1158,Unf,0,343,1501,SBrkr,1659,0,0,1659,1,0,2,0,2,1,Ex,5,Typ,1,Attchd,2000.0,Fin,2,499,TA,TA,212,59,0,0,0,0,0,10,2009,WD,278000
60,RL,86.0,11065,NridgHt,8,5,2006,2006,VinylSd,VinylSd,788.0,Gd,TA,Mn,Unf,0,Unf,0,1085,1085,SBrkr,1120,850,0,1970,0,0,2,1,3,1,Ex,8,Typ,1,BuiltIn,2006.0,Fin,3,753,TA,TA,177,74,0,0,0,0,0,10,2006,New,281000
80,RL,,14112,NAmes,5,7,1964,1964,Wd Sdng,HdBoard,86.0,TA,TA,Av,GLQ,1014,Unf,0,138,1152,SBrkr,1152,0,0,1152,1,0,1,0,3,1,TA,6,Typ,1,Attchd,1964.0,RFn,2,484,TA,TA,227,0,0,0,0,0,0,4,2010,WD,180500
160,RM,21.0,1680,BrDale,5,7,1972,1972,CemntBd,CmentBd,268.0,TA,TA,No,ALQ,231,Unf,0,399,630,SBrkr,630,672,0,1302,0,0,2,1,3,1,TA,6,Typ,0,Detchd,1972.0,Unf,1,264,TA,TA,185,0,0,0,0,0,0,2,2009,WD,119500
70,RM,60.0,6600,OldTown,5,4,1892,1965,Wd Sdng,Wd Sdng,0.0,TA,TA,No,Unf,0,Unf,0,994,994,SBrkr,1378,994,0,2372,0,0,2,0,4,2,TA,11,Min2,0,Attchd,1985.0,RFn,1,432,TA,TA,0,287,0,0,0,0,0,12,2009,WD,107500
60,RL,78.0,10140,NWAmes,7,5,1976,1976,HdBoard,HdBoard,0.0,Gd,TA,No,GLQ,194,Unf,0,638,832,SBrkr,832,832,0,1664,0,0,2,1,4,1,TA,8,Typ,1,Attchd,1976.0,RFn,2,528,TA,TA,0,28,0,0,259,0,0,3,2006,WD,162900
20,RL,60.0,8172,Edwards,5,7,1955,1990,WdShing,Plywood,0.0,TA,TA,No,Rec,167,Unf,0,697,864,SBrkr,864,0,0,864,1,0,1,0,2,1,TA,5,Typ,0,Detchd,1957.0,Unf,2,572,TA,TA,0,0,0,0,0,0,0,4,2006,WD,115000
20,RL,70.0,8400,NAmes,5,5,1968,1968,HdBoard,HdBoard,168.0,TA,TA,Av,BLQ,1016,Unf,0,36,1052,SBrkr,1052,0,0,1052,1,0,1,1,3,1,TA,5,Typ,0,Attchd,1968.0,RFn,1,288,TA,TA,356,0,0,0,0,0,0,11,2006,WD,138500
20,RL,80.0,8700,NAmes,5,6,1963,1963,MetalSd,MetalSd,148.0,TA,TA,Mn,ALQ,776,Unf,0,344,1120,SBrkr,1128,0,0,1128,1,0,2,0,3,1,TA,6,Typ,0,Attchd,1963.0,RFn,2,525,TA,TA,192,20,123,0,0,0,0,12,2008,WD,155000
180,RM,35.0,3675,Edwards,6,5,2005,2006,VinylSd,VinylSd,82.0,Gd,TA,Gd,GLQ,547,Unf,0,0,547,SBrkr,1072,0,0,1072,1,0,2,0,2,1,TA,5,Typ,0,Basment,2005.0,Fin,2,525,TA,TA,0,44,0,0,0,0,0,6,2006,New,140000
60,RL,313.0,63887,Edwards,10,5,2008,2008,Stucco,Stucco,796.0,Ex,TA,Gd,GLQ,5644,Unf,0,466,6110,SBrkr,4692,950,0,5642,2,0,2,1,3,1,Ex,12,Typ,3,Attchd,2008.0,Fin,2,1418,TA,TA,214,292,0,0,0,480,0,1,2008,New,160000
20,RL,75.0,7500,NAmes,5,7,1959,1994,BrkFace,BrkFace,0.0,TA,TA,No,LwQ,340,Rec,906,0,1246,SBrkr,1246,0,0,1246,1,0,1,1,3,1,Gd,6,Typ,0,Attchd,1959.0,RFn,1,305,TA,TA,218,0,0,0,0,0,0,5,2010,WD,154000
60,RL,,10762,Gilbert,7,5,1999,1999,VinylSd,VinylSd,344.0,Gd,TA,No,GLQ,694,Unf,0,284,978,SBrkr,1005,978,0,1983,0,0,2,1,3,1,Gd,9,Typ,1,Attchd,1999.0,Fin,2,490,TA,TA,0,0,0,0,0,0,0,5,2009,WD,225000
70,RL,,7500,Crawfor,6,7,1942,1950,Wd Sdng,Wd Sdng,0.0,TA,TA,No,BLQ,547,Unf,0,224,771,SBrkr,753,741,0,1494,0,0,1,0,3,1,Gd,7,Typ,2,Attchd,1942.0,Unf,1,213,TA,TA,0,0,0,0,224,0,0,11,2009,WD,177500
60,RL,92.0,10120,NoRidge,8,5,1994,1994,VinylSd,VinylSd,391.0,Gd,TA,No,GLQ,740,Unf,0,425,1165,SBrkr,1203,1323,0,2526,1,0,2,1,4,1,Gd,8,Typ,1,Attchd,1994.0,RFn,3,844,TA,TA,309,78,0,0,0,0,0,12,2006,WD,290000
20,RL,73.0,8688,Somerst,7,5,2005,2005,VinylSd,VinylSd,228.0,Gd,TA,Av,Unf,0,Unf,0,1616,1616,SBrkr,1616,0,0,1616,0,0,2,0,3,1,Gd,7,Typ,0,Attchd,2005.0,RFn,3,834,TA,TA,208,59,0,0,0,0,0,4,2006,WD,232000
160,RM,32.0,3363,Edwards,7,5,2004,2004,VinylSd,VinylSd,117.0,Gd,TA,No,Unf,0,Unf,0,976,976,SBrkr,976,732,0,1708,0,0,2,0,3,1,Gd,7,Maj1,0,Detchd,2004.0,Unf,2,380,TA,TA,0,40,0,0,0,0,0,4,2006,WD,130000
20,RL,108.0,13173,NridgHt,9,5,2006,2007,VinylSd,VinylSd,300.0,Ex,TA,No,GLQ,1572,Unf,0,80,1652,SBrkr,1652,0,0,1652,1,0,2,0,2,1,Ex,6,Typ,2,Attchd,2006.0,Fin,2,840,TA,TA,404,102,0,0,0,0,0,11,2009,WD,325000
120,RL,48.0,6955,NridgHt,7,5,2005,2006,VinylSd,VinylSd,94.0,Gd,TA,No,Unf,0,Unf,0,1368,1368,SBrkr,1368,0,0,1368,0,0,2,0,2,1,Gd,6,Typ,1,Attchd,2005.0,RFn,2,474,TA,TA,132,35,0,0,0,0,0,9,2006,New,202500
20,RL,60.0,8072,CollgCr,5,5,1994,1995,VinylSd,VinylSd,0.0,Gd,Gd,No,ALQ,746,Unf,0,244,990,SBrkr,990,0,0,990,1,0,1,0,3,1,TA,5,Typ,0,Detchd,2000.0,Unf,2,480,TA,TA,0,64,0,0,0,0,0,5,2009,WD,138000
20,RM,100.0,12000,OldTown,5,7,1948,2005,MetalSd,MetalSd,0.0,TA,TA,No,GLQ,144,ALQ,608,172,924,SBrkr,1122,0,0,1122,1,0,1,0,2,1,Gd,6,Typ,0,Attchd,1948.0,Unf,2,528,TA,TA,0,36,0,0,0,0,0,5,2008,WD,147000
20,RL,,7153,SawyerW,6,5,1991,1991,HdBoard,HdBoard,88.0,Gd,TA,No,GLQ,1200,Unf,0,78,1278,SBrkr,1294,0,0,1294,1,0,2,0,3,1,Gd,6,Typ,0,Attchd,1991.0,RFn,2,496,TA,TA,112,51,0,0,0,0,0,6,2008,WD,179200
20,RL,100.0,17500,Crawfor,7,8,1959,2002,BrkFace,HdBoard,0.0,Gd,TA,Av,GLQ,1406,Unf,0,496,1902,SBrkr,1902,0,0,1902,1,0,2,0,3,1,Ex,7,Typ,2,Attchd,1959.0,Fin,2,567,TA,TA,0,207,162,0,0,0,0,5,2010,WD,335000
20,RL,68.0,8814,CollgCr,7,5,2005,2007,VinylSd,VinylSd,80.0,Gd,TA,No,GLQ,925,Unf,0,349,1274,SBrkr,1274,0,0,1274,1,0,2,0,3,1,Gd,6,Typ,0,Attchd,2005.0,RFn,2,508,TA,TA,264,98,0,0,0,0,0,1,2007,New,203000
60,RL,,9572,NoRidge,8,5,1990,1990,Wd Sdng,Wd Sdng,336.0,Ex,TA,No,GLQ,482,Unf,0,971,1453,SBrkr,1453,1357,0,2810,0,0,2,1,4,1,Gd,9,Typ,1,Attchd,1990.0,RFn,2,750,Gd,Gd,500,0,0,0,0,0,0,6,2007,WD,302000
60,RL,108.0,14774,NoRidge,9,5,1999,1999,VinylSd,VinylSd,165.0,Gd,TA,No,Unf,0,Unf,0,1393,1393,SBrkr,1422,1177,0,2599,0,0,2,1,4,1,Gd,10,Typ,1,BuiltIn,1999.0,Fin,3,779,TA,TA,668,30,0,0,0,0,0,5,2010,WD,333168
20,RL,60.0,8190,Edwards,4,6,1954,1954,Wd Sdng,Wd Sdng,0.0,TA,TA,No,Rec,732,Unf,0,216,948,SBrkr,948,0,0,948,1,0,1,0,3,1,TA,5,Typ,1,Detchd,1956.0,Unf,1,280,TA,TA,0,36,0,0,0,0,0,10,2007,WD,119000
60,RL,85.0,11075,NAmes,6,5,1969,1969,HdBoard,HdBoard,0.0,Fa,TA,Mn,ALQ,500,LwQ,276,176,952,SBrkr,1092,1020,0,2112,0,0,2,1,4,1,TA,9,Typ,2,Attchd,1969.0,Unf,2,576,TA,TA,280,0,0,0,0,0,0,6,2008,WD,206900
20,RL,61.0,10226,CollgCr,8,5,2008,2008,VinylSd,VinylSd,270.0,Ex,TA,Gd,Unf,0,Unf,0,1622,1622,SBrkr,1630,0,0,1630,1,0,2,0,3,1,Ex,8,Typ,1,Attchd,2008.0,RFn,3,860,TA,TA,172,42,0,0,0,0,0,1,2009,WD,295493
120,FV,47.0,4230,Somerst,7,5,2006,2007,VinylSd,VinylSd,0.0,Ex,Gd,No,Unf,0,Unf,0,1352,1352,SBrkr,1352,0,0,1352,0,0,2,0,2,1,Gd,5,Typ,1,Attchd,2006.0,RFn,2,466,TA,TA,0,241,0,0,0,0,0,4,2007,New,208900
20,RL,,14781,CollgCr,8,5,2001,2002,VinylSd,VinylSd,178.0,Gd,TA,Gd,Unf,0,Unf,0,1753,1753,SBrkr,1787,0,0,1787,0,0,2,0,3,1,Gd,7,Typ,1,Attchd,2001.0,RFn,3,748,TA,TA,198,150,0,0,0,0,0,8,2006,WD,275000
20,RL,75.0,10215,Edwards,4,5,1954,1954,Wd Sdng,Wd Sdng,132.0,TA,TA,No,ALQ,492,Unf,0,372,864,SBrkr,948,0,0,948,0,0,1,0,3,1,TA,5,Typ,0,Attchd,1954.0,Unf,1,248,TA,TA,0,0,0,0,0,0,0,2,2007,WD,111000
20,RL,70.0,8400,NAmes,6,3,1957,1957,BrkFace,BrkFace,0.0,TA,TA,No,ALQ,189,Rec,661,628,1478,SBrkr,1478,0,0,1478,1,0,1,1,3,1,TA,6,Typ,2,Attchd,1957.0,RFn,2,442,TA,TA,114,0,0,0,216,0,0,6,2009,WD,156500
20,RL,,6627,BrkSide,3,6,1949,1950,VinylSd,VinylSd,0.0,,,,,0,,0,0,0,SBrkr,720,0,0,720,0,0,1,0,2,1,TA,4,Typ,0,Detchd,1955.0,Unf,1,287,TA,Fa,0,0,0,0,0,0,0,7,2008,WD,72500
60,RL,107.0,10186,NoRidge,7,5,1992,1992,HdBoard,HdBoard,0.0,Gd,TA,No,GLQ,674,Unf,0,76,750,SBrkr,1061,862,0,1923,1,0,2,1,3,1,Gd,8,Typ,1,Attchd,1992.0,RFn,2,564,TA,TA,240,39,0,0,0,0,0,6,2010,WD,190000
30,RL,50.0,5330,BrkSide,4,7,1940,1950,VinylSd,VinylSd,0.0,TA,TA,No,LwQ,280,Unf,0,140,420,SBrkr,708,0,0,708,0,0,1,0,2,1,Fa,5,Typ,0,,,,0,0,,,164,0,0,0,0,0,0,12,2009,WD,82500
20,RL,75.0,9986,Somerst,8,5,2006,2007,VinylSd,VinylSd,428.0,Ex,TA,Av,Unf,0,Unf,0,1795,1795,SBrkr,1795,0,0,1795,0,0,2,0,2,1,Gd,7,Typ,1,Attchd,2007.0,RFn,3,895,TA,TA,0,49,0,0,0,0,0,2,2007,New,147000
30,RM,40.0,3636,IDOTRR,4,4,1922,1950,AsbShng,AsbShng,0.0,TA,Fa,No,Unf,0,Unf,0,796,796,SBrkr,796,0,0,796,0,0,1,0,2,1,TA,5,Typ,0,,,,0,0,,,0,0,100,0,0,0,0,1,2008,WD,55000
30,RH,70.0,4270,Edwards,3,6,1931,2006,MetalSd,MetalSd,0.0,TA,TA,No,Rec,544,Unf,0,0,544,SBrkr,774,0,0,774,0,0,1,0,3,1,Gd,6,Typ,0,,,,0,0,,,0,0,286,0,0,0,0,5,2007,WD,79000
20,RL,60.0,6600,Mitchel,5,9,1982,2008,VinylSd,VinylSd,0.0,TA,TA,No,ALQ,641,Unf,0,175,816,SBrkr,816,0,0,816,0,1,1,0,3,1,Gd,5,Typ,1,Attchd,1982.0,Unf,1,264,TA,TA,0,0,0,0,0,0,0,10,2008,WD,130500
50,RM,60.0,10440,OldTown,6,7,1920,1950,BrkFace,Wd Sdng,0.0,Gd,TA,No,LwQ,493,Unf,0,1017,1510,SBrkr,1584,1208,0,2792,0,0,2,0,5,1,TA,8,Mod,2,Detchd,1920.0,Unf,2,520,Fa,TA,0,547,0,0,480,0,1150,6,2008,WD,256000
60,RL,63.0,9084,Gilbert,7,5,1998,1998,VinylSd,VinylSd,0.0,Gd,TA,No,Unf,0,Unf,0,935,935,SBrkr,955,677,0,1632,0,0,2,1,3,1,TA,8,Typ,1,Attchd,1998.0,Fin,2,462,TA,TA,0,28,0,0,0,0,0,6,2006,WD,176500
20,RL,85.0,10000,Somerst,8,5,2006,2006,VinylSd,VinylSd,410.0,Gd,Gd,Av,Unf,0,Unf,0,1588,1588,SBrkr,1588,0,0,1588,0,0,2,0,3,1,Gd,7,Typ,1,Attchd,2006.0,RFn,3,825,TA,TA,144,45,0,0,0,0,0,12,2007,WD,227000
80,RL,55.0,10780,CollgCr,5,5,1976,1976,MetalSd,MetalSd,0.0,TA,TA,Av,ALQ,483,Unf,0,428,911,SBrkr,954,0,0,954,0,0,1,0,3,1,TA,6,Typ,0,Detchd,1976.0,Unf,2,576,TA,TA,0,0,0,0,0,0,0,7,2006,WD,132500
